segment_id,event_id,event_start,region_id,highway,log_length_meters,oneway,sinuosity,bearing_sin,bearing_cos,vertex_count,prior_exposure_count,prior_exposure_frequency,prior_observed_events,years_since_prior_positive,target,split
osm-gaul2-18069-1574158679-3161997428-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,motorway_link,3.2964662975003862,1.0,1.0385563231341386,0.8403954883053083,0.541973637030513,6.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1574158679-3164523068-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,5.906508329557997,0.0,1.0000000054153169,-0.1323654100030026,-0.9912009878096052,9.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1574158686-1574154136-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.54441963028937,0.0,1.0000524392740406,-0.06864630471335718,-0.9976410601259358,12.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1574158686-3164523083-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.060839483664703,0.0,1.0,0.11526319541203416,0.9933349866904957,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803141-1611803152-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.799576757272355,0.0,1.000816479070668,0.02061686391637904,-0.9997874498723484,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803141-1724071746-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.554248677541015,0.0,1.0976238731302672,0.9997531897127911,0.022216202625556958,235.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803141-3339014372-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.174658937841938,0.0,1.016757933290977,-0.08701387352804393,0.9962070998610909,68.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803152-1574101552-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.978640020969584,0.0,1.0739714014982844,-0.9993890453651318,0.03495047931245781,88.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803152-1611803141-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.799576757272355,0.0,1.000816479070668,-0.020616863916379187,0.9997874498723484,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1611803152-3327915766-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.054937390085904,0.0,1.0249022796636513,0.17328403436278522,-0.9848718918899844,102.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956379-4278018960-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,5.931963980804375,1.0,1.0288000628727025,0.9740498804597411,-0.22633344953047507,9.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956379-4971644204-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,5.8112008714234715,0.0,1.001399301911226,0.2923181059529773,0.956321141109023,18.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956396-1687956398-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.236682893001497,0.0,1.000002044079692,-0.04175122858671447,-0.9991280372962716,4.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1687956396-4971644204-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.515909012031964,0.0,1.0637322324515326,-0.7408565826715557,0.671663251869733,20.0,1.0,0.25,4.0,5.0,1,train
osm-gaul2-18069-1687956397-7530752007-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.468920530387793,0.0,1.0000948962382046,-0.10178890757191245,-0.9948060204358017,8.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956398-1687956396-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.236682893001497,0.0,1.0000020440796922,0.04175122858671448,0.9991280372962716,4.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1687956398-3038863640-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,2.9743043261403708,0.0,1.00058346864365,0.2995095286145822,-0.9540933089950221,3.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1687956409-1687956470-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,6.457132227197764,0.0,1.0037517537306868,-0.043793357342218175,-0.9990406107124459,27.0,0.0,0.0,4.0,99.0,0,train
osm-gaul2-18069-1687956410-1687956409-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.119495678063707,1.0,1.0014729832677378,0.9975753363612234,0.06959488690839184,5.0,1.0,0.2,5.0,5.0,0,train
osm-gaul2-18069-1687956410-1687956427-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,4.765160922297032,1.0,1.0003015517978882,-0.0507463661215563,-0.9987115731408428,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956427-4358273254-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.0289073388837044,1.0,1.000243513328258,-0.9838958210777861,0.1787428691323633,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956431-1687956461-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,5.943990266783525,0.0,1.0044468250479814,0.04753690429561304,-0.9988694823298937,13.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956431-4358273254-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,4.402919353878435,0.0,1.000020313815811,0.2809927511075456,0.9597098904486777,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956431-5377403701-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.543138885037255,0.0,1.0269677243397886,-0.9405630771518847,0.3396190481975029,22.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956434-1687956473-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.510078264786678,0.0,1.0000359562857455,-0.7907654678377929,-0.6121192489011242,10.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956434-3036610790-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,7.870836462647303,0.0,1.084563642855343,-0.984320856906758,0.17638721795624998,40.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956434-3282041047-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,6.699869730056908,0.0,1.002355216848689,0.5524325715840052,-0.8335575888042067,9.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956438-1687956439-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary_link,3.740973677672071,1.0,1.001959016489081,0.8279005346294839,-0.5608749457412184,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956438-4490505691-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary_link,3.08758192718387,1.0,1.0050053291838683,0.1987222775641036,-0.9800558435108355,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956459-1687956470-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.4683470198127315,0.0,1.0001116007990365,0.9739352650519741,-0.2268261437492179,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956459-3038780969-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,3.369878698404728,0.0,1.0,-0.9741836921131692,0.2257568028227586,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956459-3038780972-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,3.2337250277184064,0.0,1.0,0.09550724061841526,0.9954287352640852,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956461-1687956431-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,5.943990266783525,0.0,1.0044468250479817,-0.04753690429561322,0.9988694823298937,13.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956461-1687956466-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.3063737501406822,0.0,1.0,-0.057920961619296295,-0.998321171870604,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956461-3038780983-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary_link,3.4344064714191904,1.0,1.0127188320229734,0.8044987342292225,-0.5939543640917025,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956466-1687956461-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.3063737501406822,0.0,1.0,0.05792096161929646,0.998321171870604,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956466-3038780934-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.5480356767662906,0.0,1.0,-0.022559066224135678,-0.9997455118834468,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956466-3038780983-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,3.333168331264684,0.0,1.008638595105225,0.9465906563307431,0.3224377914378724,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956466-3038780996-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.589694276192598,0.0,1.0,-0.8453936080759246,-0.5341438452555362,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956470-1687956409-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,6.457132227197764,0.0,1.003751753730687,0.04379335734221824,0.9990406107124459,27.0,0.0,0.0,4.0,99.0,0,train
osm-gaul2-18069-1687956470-1687956459-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.4683470198127315,0.0,1.000111600799037,-0.9739352650519741,0.22682614374921778,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956470-2676943992-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,5.958737305660069,0.0,1.0186715228339784,0.20627925156112578,-0.9784931631725292,14.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956473-1687956434-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.510078264786678,0.0,1.0000359562857453,0.790765467837793,0.6121192489011242,10.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956473-1687956478-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.066202256275821,0.0,1.0000000380986729,-0.8047247072579521,-0.5936481664492895,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956473-1687956480-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary_link,3.8010020552508843,0.0,1.0,0.15106827484173946,-0.9885233312048536,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956478-1687956473-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,4.066202256275821,0.0,1.0000000380986729,0.804724707257952,0.5936481664492896,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956478-1687956480-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,4.004036849190567,1.0,1.0051096618993263,0.9851060193895422,-0.17194804611419962,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956478-1687956481-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,2.213863162933241,0.0,1.0,-0.508933483698118,-0.8608058487085793,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956480-1687956473-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary_link,3.8010020552508843,0.0,1.0,-0.15106827484173926,0.9885233312048536,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956480-1687956482-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk_link,2.172931884767175,0.0,1.0,0.009921466550422997,-0.9999507810394914,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956480-6880160385-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,6.220534502546354,1.0,1.0004356002395607,0.9317105722473412,-0.3632016100770094,9.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956481-1687956478-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,2.213863162933241,0.0,1.0,0.508933483698118,0.8608058487085792,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956482-1687956480-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk_link,2.172931884767175,0.0,1.0,-0.009921466550422786,0.9999507810394914,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956482-1687956481-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,4.0790447818771,1.0,1.0043198611061812,-0.9850189444366804,0.17244616290555115,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956495-1687956496-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,2.299480278040567,0.0,1.0,-0.7602216899192707,-0.6496637454685986,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956495-3282041047-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,5.201123413556604,0.0,1.0000932584507567,0.7999735697541808,0.6000352387108218,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956495-7484233003-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,5.365480565204054,1.0,1.0000048512715465,0.9325993270640918,-0.3609134178159675,4.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956496-1687956495-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,2.299480278040567,0.0,1.0,0.7602216899192709,0.6496637454685986,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956496-3038780935-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.764983646778757,0.0,1.0001793174335325,-0.7437950106482236,-0.6684077962851785,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956496-3038780980-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,3.747690667993749,1.0,1.0,-0.9308712282872741,0.3653474460659901,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956497-3331222192-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.250038946794013,0.0,1.000003506873776,0.4879688480221105,0.8728610447029782,12.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956497-3331242118-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,6.0852121430774595,1.0,1.0000000015880957,0.9450313529346975,-0.3269797271550871,7.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956511-1687956514-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk_link,4.188335690642343,1.0,1.021522136977082,-0.8826618964847962,-0.4700084855551683,6.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956511-3038780994-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.5888933592380092,0.0,1.0,-0.9118990210073005,0.410414638488842,2.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956511-6722847329-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.941252915761845,0.0,1.0035309075041143,0.943799500255546,-0.330518537025356,35.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1687956514-13651614521-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.343562054334093,1.0,1.000269103238111,-0.36678730499533896,-0.9303048279431082,40.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710570988-1710571050-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.86044235461533,0.0,1.455439329343392,-0.9956789364436851,-0.09286256254472054,74.0,0.0,0.0,2.0,99.0,1,train
osm-gaul2-18069-1710570988-1710571910-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.755403934976224,0.0,1.0008716220469194,-0.4152000317365259,-0.9097301433095354,38.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571050-1710570988-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.86044235461533,0.0,1.455439329343393,0.9956789364436851,0.09286256254472067,74.0,0.0,0.0,2.0,99.0,1,train
osm-gaul2-18069-1710571050-1710571910-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.667748628511085,0.0,1.010725569674148,0.38072157402317514,-0.9246897225952693,30.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571050-4586532338-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,6.649406740682503,0.0,1.0122945484850292,-0.6416687584018058,0.7669818801582505,23.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571910-1710570988-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.755403934976224,0.0,1.0008716220469194,0.41520003173652603,0.9097301433095354,38.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571910-1710571050-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.667748628511085,0.0,1.0107255696741482,-0.38072157402317525,0.9246897225952692,30.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571910-1710572657-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.763429389007857,0.0,1.0226026339640886,0.5607329130986907,-0.8279967392253765,52.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571910-4587097366-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.8059907919524125,0.0,1.087600130324153,-0.7860414961868275,-0.6181737346995371,64.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571963-1710572300-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.691304706030188,0.0,1.018842146852258,0.9758042700679573,-0.2186458929802731,84.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571963-1710572918-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.689973541987461,0.0,1.0418551088340897,-0.5270684225259477,-0.8498228509377758,152.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710571969-1710572388-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.326701112424143,0.0,1.1668734587664864,-0.9047066552705658,-0.42603505478909326,55.0,3.0,0.6,5.0,2.0,1,train
osm-gaul2-18069-1710572300-1710571963-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.691304706030188,0.0,1.0188421468522575,-0.9758042700679573,0.2186458929802732,84.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572300-1710572392-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.644031891325014,0.0,1.007275375601225,0.9894700538415121,-0.14473773713470575,19.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572300-1710573042-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.852174889164674,0.0,1.044925818023622,-0.5017312248379399,-0.8650235707901957,162.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572388-1710571969-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.326701112424143,0.0,1.1668734587664868,0.9047066552705657,0.42603505478909337,55.0,3.0,0.6,5.0,2.0,1,train
osm-gaul2-18069-1710572388-1710572392-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.763894157919382,0.0,1.0217716675055255,-0.9999807508707741,-0.006204666624640305,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572388-1710572399-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.667400422436812,0.0,1.0000000136805618,-0.5700061409563552,-0.8216404318630163,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572392-1710572300-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.644031891325014,0.0,1.0072753756012252,-0.9894700538415121,0.14473773713470586,19.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572392-1710572388-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.763894157919382,0.0,1.0217716675055255,0.9999807508707741,0.006204666624640205,5.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572392-1710572399-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.720499237869392,0.0,1.0981572674812172,0.5307958820386778,-0.8474996941655979,7.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572399-1710572388-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.667400422436812,0.0,1.0000000136805618,0.5700061409563552,0.8216404318630162,3.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572399-1710572392-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,3.720499237869392,0.0,1.098157267481217,-0.5307958820386778,0.8474996941655979,7.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572399-1710573056-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.949166498711863,0.0,1.0459238177512449,-0.10448643289794657,-0.9945263120401908,127.0,3.0,0.6,5.0,2.0,1,train
osm-gaul2-18069-1710572657-1710571910-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.763429389007857,0.0,1.0226026339640886,-0.5607329130986906,0.8279967392253766,52.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572657-4149665766-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,8.11417598475111,0.0,1.0033723905701093,0.7974212846994453,-0.6034229815877801,32.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572657-5036808894-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.21564692024636,0.0,1.0262737435563816,-0.7453710217212028,-0.6666498631052812,87.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572918-1710571963-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.689973541987461,0.0,1.0418551088340897,0.5270684225259478,0.8498228509377758,152.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572918-1710573042-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.729166378353175,0.0,1.0132235290435445,0.7783820388478466,-0.6277908900255478,47.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710572918-4149665766-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.349033377469197,0.0,1.0044534658854922,-0.7576060260222648,0.6527121182686526,26.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573042-1710572300-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.852174889164674,0.0,1.044925818023622,0.5017312248379396,0.8650235707901958,162.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573042-1710572918-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.729166378353175,0.0,1.0132235290435443,-0.7783820388478466,0.6277908900255478,47.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573042-1710573049-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.353900931606977,0.0,1.0001310193101418,0.924501079731162,-0.3811794243868832,19.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573049-1710573042-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.353900931606977,0.0,1.0001310193101418,-0.924501079731162,0.3811794243868831,19.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573049-1710573056-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.697130854021892,0.0,1.0000801765006544,0.8705546560215409,-0.49207173346903055,21.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1710573049-3894509913-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.981771892028002,0.0,1.0127217091137195,-0.7466593399845741,-0.6652066070130394,49.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1710573056-1710572399-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.949166498711863,0.0,1.0459238177512449,0.10448643289794675,0.9945263120401907,127.0,3.0,0.6,5.0,2.0,1,train
osm-gaul2-18069-1710573056-1710573049-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,7.697130854021892,0.0,1.0000801765006544,-0.8705546560215408,0.49207173346903066,21.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1710573056-5003048715-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,trunk,6.956593061065437,0.0,1.0002054822562099,0.869973061299031,-0.4930992522951059,13.0,2.0,0.4,5.0,2.0,1,train
osm-gaul2-18069-1724048247-1574154230-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,8.315776884721771,0.0,1.1340077018913588,0.9849794719822182,-0.1726714793288997,106.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1724048247-1724071746-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.772200564060653,0.0,1.0166974215193338,0.2099872857946444,0.9777041166961498,58.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1724048247-3161997371-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,6.508636490320554,0.0,1.0045271318585973,-0.06133461062654488,-0.9981172604154734,14.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1724048247-3327915537-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.320508431326721,0.0,1.0483153829179335,-0.9782902910380648,-0.20723924932468418,72.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1724071575-1574158659-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,secondary,7.585752780473419,0.0,1.0565725588747354,-0.9985473174118219,-0.05388186048805584,53.0,0.0,0.0,5.0,99.0,0,train
osm-gaul2-18069-1724071575-2587578273-0,DFO_3271_From_20080214_to_20080314,2008-02-14,gaul2-18069,tertiary,7.332896862638834,0.0,1.0003961152063148,0.1593142614786788,0.9872279200313893,18.0,0.0,0.0,5.0,99.0,0,train
